file	CorP	name	mean	median	sd	quantile0.025	quantile0.975
output_COI.txt	P	chr8|413067	0.488890575	0.503013	0.08398	0.08253	0.559559
output_COI.txt	P	chr8|416476	0.076921675	0.077687	0.01959	0.013956	0.109531
output_COI.txt	P	chr8|416482	0.073611322	0.074762	0.01716	0.0277758	0.100774
output_COI.txt	P	chr8|416491	0.075086571	0.076313	0.01905	0.018775	0.10655385
output_COI.txt	P	chr8|416821	0.607376193	0.629064	0.10176	0.1573834	0.675886
output_COI.txt	P	chr8|417760	0.097139114	0.100381	0.02401	0.012352	0.136474
output_COI.txt	P	chr8|422094	0.181160909	0.185463	0.03776	0.034456	0.230121
output_COI.txt	P	chr8|422166	0.605098376	0.625958	0.09967	0.152673	0.670792
output_COI.txt	P	chr8|422226	0.103997662	0.107432	0.0241	0.023543	0.147625525
output_COI.txt	P	chr8|468669	0.334852271	0.349874	0.06346	0.051801	0.390379
output_COI.txt	P	chr8|475920	0.105499333	0.107825	0.02426	0.022259	0.138535
output_COI.txt	P	chr8|477453	0.232516717	0.2406255	0.04653	0.039151	0.281565
output_COI.txt	P	chr8|477797	0.109555901	0.113924	0.0244	0.019104	0.151612
output_COI.txt	P	chr8|478683	0.218838843	0.225436	0.04547	0.025471	0.275155
output_COI.txt	P	chr8|478701	0.215299742	0.22416	0.04312	0.045903	0.251187
output_COI.txt	P	chr8|483714	0.642107101	0.664467	0.11188	0.1550367	0.707293375
output_COI.txt	P	chr8|484954	0.025512407	0.0244785	0.0165	0.006007	0.044891
output_COI.txt	P	chr8|486832	0.587761471	0.606795	0.10132	0.104506	0.660532
output_COI.txt	P	chr8|486841	0.607176514	0.627889	0.10437	0.134456	0.672631825
output_COI.txt	P	chr8|490546	0.181358129	0.190578	0.03944	0.028396	0.223001
output_COI.txt	P	chr8|491465	0.17722674	0.184184	0.03667	0.030604	0.221805
output_COI.txt	P	chr8|492502	0.681988337	0.701903	0.10764	0.153024475	0.745223875
output_COI.txt	P	chr8|495550	0.046689421	0.047183	0.01553	0.003102	0.076430725
output_COI.txt	P	chr8|497184	0.238620126	0.244582	0.051	0.029542	0.2966304
output_COI.txt	P	chr8|500639	0.04807155	0.048394	0.01345	0.01585365	0.075403
output_COI.txt	P	chr8|500772	0.177841705	0.181145	0.03769	0.03406	0.224554
output_COI.txt	P	chr8|501054	0.28916871	0.297962	0.05693	0.04281345	0.346318
output_COI.txt	P	chr8|501390	0.256964316	0.265255	0.05056	0.052736	0.317833
output_COI.txt	P	chr8|503494	0.023979967	0.024694	0.00792	0.010361	0.040911
output_COI.txt	P	chr8|505739	0.69213186	0.7100575	0.11093	0.156425	0.761987
output_COI.txt	P	chr8|509321	0.150690982	0.156742	0.03198	0.028331	0.198777
output_COI.txt	P	chr8|517675	0.380455525	0.393812	0.07298	0.054204	0.447657
output_COI.txt	P	chr8|526923	0.814644898	0.831847	0.11624	0.277796	0.876766
output_COI.txt	P	chr8|529764	0.248783481	0.257008	0.04872	0.054817	0.305231
output_COI.txt	P	chr8|542477	0.129464668	0.134998	0.02973	0.012518	0.16685
output_COI.txt	P	chr8|543476	0.026194237	0.026024	0.0095	0.004154	0.04534
output_COI.txt	P	chr8|544529	0.796659182	0.817763	0.11247	0.26479565	0.852381
output_COI.txt	P	chr8|548801	0.035667413	0.033717	0.01497	0.017643	0.066888
output_COI.txt	P	chr8|549993	0.845718823	0.864892	0.11684	0.30418	0.89828
output_COI.txt	P	chr8|551179	0.049293299	0.050598	0.01254	0.011608	0.07059
output_COI.txt	P	chr8|555660	0.040598925	0.041278	0.01174	0.008028	0.065057
output_COI.txt	P	chr8|559809	0.021385798	0.0217885	0.00778	0.003025	0.035153
output_COI.txt	P	chr8|561907	0.0436442	0.0439285	0.01424	0.005224	0.066029
output_COI.txt	P	chr8|562548	0.327967447	0.340195	0.064	0.055719	0.39081
output_COI.txt	P	chr8|562617	0.330710173	0.343573	0.06443	0.03921165	0.3935253
output_COI.txt	P	chr8|572299	0.424391613	0.4416125	0.08107	0.061515	0.490122
output_COI.txt	P	chr8|585466	0.247432505	0.2515515	0.04527	0.0881027250000001	0.303588
output_COI.txt	P	chr8|585841	0.677946766	0.705678	0.11665	0.125714	0.7436
output_COI.txt	P	chr8|585854	0.7057013	0.729515	0.11875	0.169029	0.769192
output_COI.txt	P	chr8|586054	0.447597652	0.462666	0.07945	0.09454	0.517127
output_COI.txt	P	chr8|591335	0.085057989	0.08508	0.02257	0.009433	0.11828
output_COI.txt	P	chr8|591344	0.091845355	0.094699	0.02064	0.01765	0.123684
output_COI.txt	P	chr8|619138	0.523155798	0.540056	0.09059	0.127484175	0.593784
output_COI.txt	P	chr8|628911	0.011686702	0.01113	0.00716	0.002976	0.022276
output_COI.txt	P	chr8|676681	0.189440598	0.195477	0.03969	0.046696	0.239833
output_COI.txt	P	chr8|691096	0.085702996	0.087351	0.01961	0.011639	0.114202
output_COI.txt	P	chr8|693543	0.038084857	0.040441	0.01192	0.000237	0.058032
output_COI.txt	P	chr8|701614	0.489597705	0.503909	0.0847	0.08953475	0.55519475
output_COI.txt	P	chr8|703454	0.009457379	0.007196	0.01144	0.002641	0.02014
output_COI.txt	P	chr8|703997	0.088061431	0.090279	0.02209	0.009592	0.122593
output_COI.txt	P	chr8|704027	0.124074059	0.126701	0.02515	0.032602	0.159991
output_COI.txt	P	chr8|704408	0.059172936	0.06078	0.01585	0.01199	0.090847
output_COI.txt	P	chr8|706168	0.109155541	0.113256	0.02509	0.017057	0.147568
output_COI.txt	P	chr8|706777	0.206202704	0.215085	0.04387	0.026582	0.261606
output_COI.txt	P	chr8|711421	0.579380635	0.597061	0.09766	0.107969125	0.651079225
output_COI.txt	P	chr8|724801	0.613516595	0.635756	0.10989	0.11327435	0.684533825
output_COI.txt	P	chr8|739292	0.35776398	0.367117	0.06357	0.071625	0.414149
output_COI.txt	P	chr8|783960	0.031411878	0.03097	0.01097	0.01324	0.0496632499999999
output_COI.txt	P	chr8|847329	0.707457509	0.731941	0.12141	0.195792175	0.781625
output_COI.txt	P	chr8|895843	0.092850296	0.096513	0.02258	0.013225	0.12555
output_COI.txt	P	chr8|919126	0.311828795	0.3226505	0.06565	0.041668	0.370787
output_COI.txt	P	chr8|925409	0.24595723	0.253279	0.04548	0.058115	0.2969665
output_COI.txt	P	chr8|933060	0.2921572	0.300393	0.05426	0.062815	0.349783
output_COI.txt	P	chr8|958663	0.113378866	0.115188	0.02567	0.029445	0.154355
output_COI.txt	P	chr8|968339	0.199804749	0.2062485	0.04333	0.024971	0.255740825
output_COI.txt	P	chr8|987074	0.167456416	0.173645	0.03558	0.02926	0.21358
output_COI.txt	P	chr8|991389	0.487722504	0.502651	0.08326	0.1125517	0.555257
output_COI.txt	P	chr8|1029921	0.038761423	0.03878	0.01184	0.004908	0.06033155
output_COI.txt	P	chr8|1058469	0.072300554	0.0732965	0.01877	0.0132836	0.100689
output_COI.txt	P	chr8|1063363	0.118877186	0.120235	0.02671	0.026646	0.161724825
output_COI.txt	P	chr8|1099695	0.582156391	0.599519	0.09812	0.139459	0.659586
output_COI.txt	P	chr8|1102025	0.088272909	0.090837	0.02114	0.011514	0.117981
output_COI.txt	P	chr8|1103899	0.573892113	0.592616	0.10154	0.093574	0.639797
output_COI.txt	P	chr8|1111913	0.750864362	0.769041	0.11271	0.237209	0.815345
output_COI.txt	P	chr8|1111945	0.366056785	0.37841	0.06974	0.06391	0.425277
output_COI.txt	P	chr8|1113495	0.101918747	0.1056255	0.02381	0.0133	0.13125465
output_COI.txt	P	chr8|1114155	0.21976336	0.226075	0.04437	0.021393	0.270949775
output_COI.txt	P	chr8|1115375	0.778510475	0.802169	0.11766	0.2123571	0.837050375
output_COI.txt	P	chr8|1116300	0.49154005	0.507444	0.08244	0.1035546	0.550687
output_COI.txt	P	chr8|1117245	0.190503189	0.198575	0.04245	0.02563	0.242203
output_COI.txt	P	chr8|1144251	0.123073044	0.127899	0.0263	0.021639	0.153175225
output_COI.txt	P	chr8|1147488	0.299165755	0.312978	0.0573	0.056237	0.355234
output_COI.txt	P	chr8|1171170	0.163770784	0.168789	0.03496	0.020072	0.207315
output_COI.txt	P	chr8|1174850	0.267171572	0.277249	0.05317	0.0567938	0.3228482
output_COI.txt	P	chr8|1176413	0.440860965	0.457023	0.08233	0.073774	0.506549
output_COI.txt	P	chr8|1178845	0.259037239	0.268358	0.05204	0.04058355	0.31286
output_COI.txt	P	chr8|1215502	0.577996992	0.5948155	0.09639	0.105578	0.6466873
output_COI.txt	P	chr8|1297594	0.670146854	0.691418	0.11241	0.140541025	0.7346048
output_COI.txt	P	chr8|1313202	0.370743435	0.386248	0.0721	0.050325	0.435518925
output_COI.txt	P	chr8|1314033	0.147152063	0.151065	0.03218	0.03555235	0.184723
output_COI.txt	P	chr8|1315695	0.541284692	0.55633	0.08931	0.110164	0.605967
output_COI.txt	P	chr8|1325198	0.103354436	0.105951	0.02478	0.016491	0.133792
output_COI.txt	P	chr8|1325396	0.051404375	0.053355	0.01251	0.010603	0.071429
output_COI.txt	P	chr8|1344569	0.354047895	0.366711	0.06542	0.062339	0.406123875
output_COI.txt	P	chr8|1363303	0.535509607	0.555453	0.09584	0.08231	0.608749
output_COI.txt	P	chr9|123040	0.169541983	0.172257	0.03577	0.044037	0.222233
output_COI.txt	P	chr9|150411	0.059962021	0.059868	0.01561	0.014366	0.08485695
output_COI.txt	P	chr9|156385	0.060747809	0.06218	0.01649	0.009822	0.08906
output_COI.txt	P	chr9|156401	0.063457343	0.063577	0.01635	0.014214	0.0882866
output_COI.txt	P	chr9|157331	0.34160467	0.354752	0.06564	0.055767	0.4048206
output_COI.txt	P	chr9|157982	0.52649373	0.541518	0.08962	0.12145635	0.595559
output_COI.txt	P	chr9|225902	0.046322063	0.047321	0.0109	0.007964	0.065513
output_COI.txt	P	chr9|248414	0.092391211	0.0933065	0.02008	0.017791	0.122298
output_COI.txt	P	chr9|283356	0.761262913	0.781665	0.11751	0.192006	0.830262
output_COI.txt	P	chr9|283868	0.183160703	0.187301	0.0393	0.033916	0.224357
output_COI.txt	P	chr9|302767	0.067118309	0.066179	0.01702	0.009365	0.093246
output_COI.txt	P	chr9|375323	0.154924671	0.161329	0.03325	0.031395	0.193554
output_COI.txt	P	chr9|453522	0.038613425	0.038755	0.0121	0.013085	0.0610515
output_COI.txt	P	chr9|456109	0.050114663	0.048753	0.01572	0.014675	0.077648
output_COI.txt	P	chr9|464670	0.076116175	0.077881	0.01693	0.01735935	0.104146
output_COI.txt	P	chr9|479660	0.088554563	0.090815	0.02264	0.011803	0.118973975
output_COI.txt	P	chr9|492627	0.70400263	0.725972	0.12046	0.13882965	0.770476
output_COI.txt	P	chr9|494966	0.147926262	0.152591	0.03285	0.020274	0.192367
output_COI.txt	P	chr9|512326	0.72656489	0.75248	0.11997	0.160109	0.791607175
output_COI.txt	P	chr9|512739	0.476760093	0.490018	0.08422	0.090389	0.537959375
output_COI.txt	P	chr9|512763	0.252734641	0.26237	0.05286	0.042876	0.309872525
output_COI.txt	P	chr9|515904	0.112986395	0.11738	0.0242	0.035812975	0.151336
output_COI.txt	P	chr9|516978	0.635623141	0.656585	0.10938	0.116608	0.701042
output_COI.txt	P	chr9|517008	0.532632794	0.553188	0.09863	0.087399	0.599961
output_COI.txt	P	chr9|541423	0.083427364	0.083201	0.02109	0.015407	0.119191125
output_COI.txt	P	chr9|586708	0.093987217	0.09742	0.02252	0.014134	0.132492
output_COI.txt	P	chr9|596041	0.647401085	0.667424	0.10713	0.148191	0.719604
output_COI.txt	P	chr9|596332	0.695337674	0.715487	0.11176	0.130122	0.765982
output_COI.txt	P	chr9|596674	0.783393874	0.804748	0.11969	0.205855	0.843181
output_COI.txt	P	chr9|597966	0.493447969	0.509013	0.08696	0.113429	0.567672225
output_COI.txt	P	chr9|599322	0.261230118	0.270695	0.05379	0.044849	0.313118
output_COI.txt	P	chr9|631776	0.924328847	0.931469	0.08542	0.896323	0.974116
output_COI.txt	P	chr9|650981	0.046674713	0.046591	0.0154	0.004401	0.073262
output_COI.txt	P	chr9|653234	0.7831246	0.810441	0.12176	0.175259	0.844468
output_COI.txt	P	chr9|677379	0.111199252	0.112918	0.02742	0.010449	0.155286
output_COI.txt	P	chr9|678471	0.703931682	0.721094	0.10879	0.166958	0.777613
output_COI.txt	P	chr9|681785	0.0788915	0.081158	0.01883	0.011992	0.10817625
output_COI.txt	P	chr9|706643	0.059618211	0.059875	0.01577	0.007379	0.083715
output_COI.txt	P	chr9|738710	0.055295084	0.055303	0.01492	0.009847	0.082324
output_COI.txt	P	chr9|739616	0.093207087	0.095751	0.02129	0.018531	0.12987165
output_COI.txt	P	chr9|747558	0.041923761	0.042353	0.01593	0.020222	0.06329
output_COI.txt	P	chr9|747864	0.859189857	0.883057	0.12616	0.251674125	0.911298
output_COI.txt	P	chr9|770345	0.173911967	0.181851	0.03696	0.039154	0.216007
output_COI.txt	P	chr9|778075	0.299717568	0.3101525	0.06025	0.038724	0.359607
output_COI.txt	P	chr9|817567	0.05194921	0.052396	0.01325	0.004774	0.072772
output_COI.txt	P	chr9|831911	0.142000547	0.145318	0.03116	0.026749	0.182165375
output_COI.txt	P	chr9|850783	0.073134978	0.074752	0.01746	0.01665	0.101927
output_COI.txt	P	chr9|880928	0.047347748	0.047508	0.01535	0.013848	0.071333975
output_COI.txt	P	chr9|909944	0.107420299	0.111101	0.02421	0.018594	0.145278
output_COI.txt	P	chr9|913616	0.033548142	0.033728	0.01279	0.002646	0.0505919499999999
output_COI.txt	P	chr9|917264	0.374105587	0.387279	0.0706	0.06533	0.436359
output_COI.txt	P	chr9|963651	0.210392743	0.218882	0.04318	0.049538	0.265463225
output_COI.txt	P	chr9|966860	0.01410594	0.012693	0.00883	0.004915	0.024819
output_COI.txt	P	chr9|974114	0.014266581	0.012975	0.00672	0	0.027217
output_COI.txt	P	chr9|981718	0.292325674	0.299953	0.05702	0.043798	0.344597
output_COI.txt	P	chr9|1015339	0.640128175	0.672205	0.13108	0.124833	0.72167905
output_COI.txt	P	chr9|1076011	0.079364908	0.079575	0.01753	0.017741	0.107694
output_COI.txt	P	chr9|1080391	0.066559688	0.066961	0.01547	0.023589	0.093408
output_COI.txt	P	chr9|1080655	0.290555131	0.302219	0.05918	0.037799	0.349376775
output_COI.txt	P	chr9|1085080	0.671025129	0.691525	0.10995	0.172552	0.737819325
output_COI.txt	P	chr9|1111456	0.232278193	0.240019	0.04262	0.048979	0.283744
output_COI.txt	P	chr9|1129679	0.817441854	0.8426865	0.1216	0.200901	0.875548125
output_COI.txt	P	chr9|1178903	0.076665758	0.078702	0.01808	0.023678	0.105765
output_COI.txt	P	chr9|1178963	0.124453555	0.129489	0.02645	0.022792	0.157328
output_COI.txt	P	chr9|1179069	0.103585678	0.107209	0.02155	0.028273	0.133147325
output_COI.txt	P	chr9|1179228	0.092832894	0.095745	0.02357	0.013739	0.123823
output_COI.txt	P	chr9|1179855	0.873918506	0.894203	0.11491	0.34415865	0.919853
output_COI.txt	P	chr9|1202426	0.041203606	0.042431	0.01371	0.003477	0.067938
output_COI.txt	P	chr9|1249583	0.030310861	0.030235	0.01073	0.011935	0.048715
output_COI.txt	P	chr9|1282630	0.154491283	0.157023	0.03442	0.013784	0.19819
output_COI.txt	P	chr9|1289585	0.091102464	0.09204	0.02247	0.013025	0.126069025
output_COI.txt	P	chr9|1314980	0.039326629	0.037783	0.0132	0.003013	0.066984
output_COI.txt	P	chr9|1315442	0.394666646	0.407916	0.06697	0.112947	0.4595787
output_COI.txt	P	chr9|1316466	0.071099431	0.0740995	0.01731	0.011557	0.0951984
output_COI.txt	P	chr9|1341618	0.176554159	0.183736	0.03809	0.026678725	0.2223858
output_COI.txt	P	chr9|1347188	0.821352462	0.8464625	0.12224	0.203927	0.878911
output_COI.txt	P	chr9|1379201	0.933894145	0.947157	0.09281	0.827764	0.965914
output_COI.txt	P	chr9|1379494	0.356887453	0.37019	0.06517	0.077566	0.415699
output_COI.txt	P	chr9|1406587	0.013523754	0.012713	0.00624	0.005036	0.025036
output_COI.txt	P	chr9|1418176	0.830053806	0.85348	0.1227	0.208262	0.89251
output_COI.txt	P	chr9|1418612	0.391399838	0.4073795	0.07334	0.082152	0.453053975
output_COI.txt	P	chr9|1422363	0.24676183	0.254161	0.04913	0.047689	0.306395
output_COI.txt	P	chr9|1433474	0.062644602	0.062777	0.0155	0.010816	0.087617
output_COI.txt	e1	e1	0.006394706	0.005587	0.00539	0.00509	0.015319
output_COI.txt	e2	e2	0.067349284	0.068152	0.00951	0.050604	0.082412775
